1	1000	7	0.005	0.005	300.0	100	4	mu0.016666666666666666	5000	3.666019589834352	59.96339650796762	10000.0	3.4568063621317853	5000.0	3.8752328175370434	5000.0	min_values	1.625	1.625	1.625	data_size	220.1215497011593	209.90112709911605	230.34197230320294	variance	1.1745007821952542	1.078356278620225	1.270645285770262	variance2	0.8113293832696252	0.561649450914979	0.9734689663327577	min_time_thr	2.226130393611465	2.2305171371803034	2.840296626628771	fair_avg	0.9430687157859946	0.9551081222323623	0.9391235598755345	fair_min	0.9360274685558915	0.942401216798074	0.9337021376036171	numnum	2451.0	2549.0	11324.620907486222
1	1000	7	0.005	0.005	300.0	100	4	mu0.016666666666666666	5000	4.57299986384709	59.96339650796762	10000.0	4.338245952924004	5000.0	4.807753774770221	5000.0	min_values	2.1666666666666665	2.1666666666666665	2.25	data_size	274.4345296565947	263.56754357959704	285.30151573359353	variance	1.4719538567378816	1.3250496119477104	1.618858101527981	variance2	0.973612237509473	0.7301513737244921	1.1068543039070662	min_time_thr	2.9390801863626854	2.944730712210382	3.65227256349867	fair_avg	0.9555142599379092	0.9626531148232925	0.9543025358362726	fair_min	0.9509513475762853	0.9539611885824215	0.9501531614604911	numnum	2290.0	2710.0	11324.620907486222
1	1	7	0.001	0.001	300.0	100	4	mu0.016666666666666666	5000	10.306006388350209	59.96339650796745	10000.0	8.544529337559737	5000.0	12.06748343914084	5000.0	min_values	4.333333333333333	4.333333333333333	4.5	data_size	619.2665568621976	516.0392372518698	722.4938764725192	variance	8.067043781015705	2.906819770042026	13.227267791989505	variance2	22.368951651471647	7.439181643055037	31.09311885896411	min_time_thr	5.502532945285942	5.510026650214679	8.246346940729284	fair_avg	0.82603454205709	0.9075282598989844	0.8240516169892592	fair_min	0.8515316162004175	0.9139283841364297	0.8308975907365195	numnum	1759.0	3241.0	56104.50444220431
1	1	7	0.001	0.001	300.0	100	4	mu0.016666666666666666	5000	10.077269412617845	59.96339650796745	10000.0	8.681802244657854	5000.0	11.472736580577912	5000.0	min_values	4.333333333333333	4.333333333333333	4.333333333333333	data_size	608.0501003886068	528.8658576896403	687.234343087579	variance	6.3659049409576935	2.4494439474644576	10.282365934450937	variance2	18.789439320019266	5.528554942184812	28.155666464145394	min_time_thr	5.817967322953853	5.894067385355227	8.3294325938268	fair_avg	0.8438647606523306	0.9316637637012475	0.8237840730464536	fair_min	0.8758656727861129	0.9324177991399907	0.8519781574138287	numnum	2254.0	2746.0	56104.50444220431
1	1000	7	0.004	0.004	300.0	100	4	mu0.016666666666666666	5000	4.853264604146493	59.963396507967566	10000.0	4.572605087469882	5000.0	5.133924120823249	5000.0	min_values	2.25	2.25	2.25	data_size	291.2920645510789	277.95540056159666	304.6287285405569	variance	1.6425250659767914	1.32123246071586	1.963817671237643	variance2	1.4406490156240057	1.0152946259352054	1.7084638767104596	min_time_thr	3.098539398802748	3.099651126762607	3.830960843701663	fair_avg	0.9423621114064299	0.9536902903530857	0.9391261403358173	fair_min	0.9458382492309548	0.9528089446579202	0.9406324952564333	numnum	2086.0	2914.0	14119.166753183581
1	1000	7	0.004	0.004	300.0	100	4	mu0.016666666666666666	5000	5.240294819810418	59.963396507967566	10000.0	5.021016240645802	5000.0	5.459573398975112	5000.0	min_values	2.6	2.6	2.7	data_size	314.11895756506453	303.0634254259239	325.1744897042015	variance	1.7759072519703105	1.533510201320807	2.018304302619695	variance2	1.5972314437887236	1.353073912549396	1.745222784467235	min_time_thr	3.2428840981707103	3.246209870275412	4.095582189162159	fair_avg	0.9450328387061999	0.9490630057901275	0.9446877000976349	fair_min	0.9476153220939175	0.9493883992051283	0.9465645672254259	numnum	2587.0	2413.0	14119.166753183581
1	1000	7	0.004	0.004	300.0	100	4	mu0.016666666666666666	5000	5.240360805237628	59.963396507967566	10000.0	5.049522469750557	5000.0	5.4311991407248525	5000.0	min_values	2.6	2.6	2.7	data_size	315.4821253921279	307.31556460416977	323.648686180084	variance	1.7544745990700048	1.5554060485504462	1.9535431495894335	variance2	1.3312787526258836	1.1690220685875437	1.4206968960811885	min_time_thr	3.3338128597504118	3.3361459359818664	4.1856546605096945	fair_avg	0.9537632595599096	0.9561617259782491	0.9540504443592224	fair_min	0.9511025191291965	0.9545344258209956	0.948388423752835	numnum	2586.0	2414.0	14119.166753183581
1	1000	7	0.004	0.004	300.0	100	4	mu0.016666666666666666	5000	5.671251368371971	59.963396507967566	10000.0	5.430741776961032	5000.0	5.911760959783056	5000.0	min_values	3.0	3.0	3.0	data_size	340.7974246187044	329.19741701149235	352.39743222592097	variance	2.302894082767061	2.073570472205057	2.532217693329001	variance2	1.8548357515589167	1.5241357406657905	2.0698460353306527	min_time_thr	3.5307013185213045	3.536454914858309	4.450242052407048	fair_avg	0.9454747578816256	0.9508614237201498	0.9440865704438488	fair_min	0.9488339293867322	0.9536845079277383	0.9452343543412317	numnum	2601.0	2399.0	14119.166753183581
1	1000	7	0.003	0.003	300.0	100	4	mu0.016666666666666666	2500	6.196615410564349	60.87829884004445	5000.0	5.824568640314103	2500.0	6.568662180814646	2500.0	min_values	3.25	3.25	3.25	data_size	378.6252225589994	355.60332166413826	401.64712345386135	variance	2.501188220442827	1.7794110384142627	3.222965402471266	variance2	2.7515852861293353	1.813653983164106	3.412678990587243	min_time_thr	3.811428662400685	3.8164264038632605	4.944527737462333	fair_avg	0.9331321950875315	0.9492531659489482	0.9267036328179593	fair_min	0.94042210853591	0.9479590012056747	0.9352866507913579	numnum	1210.0	1290.0	15634.00767012833
1	1000	7	0.003	0.003	300.0	100	4	mu0.016666666666666666	2500	6.017222144505972	60.87829884004445	5000.0	5.687813797423237	2500.0	6.3466304915887966	2500.0	min_values	3.0	3.0	3.25	data_size	366.3452921747808	346.6450504820969	386.0455338674661	variance	2.5840064362107538	1.9867809722383314	3.181231900183058	variance2	2.96705889160418	1.9516209399421918	3.7654771250104897	min_time_thr	3.663280792377928	3.6696570727933318	4.803574297140314	fair_avg	0.9242595271406975	0.9431061522365904	0.9145087889086585	fair_min	0.9375435888294015	0.9473269904828365	0.9302811074267461	numnum	1329.0	1171.0	15634.00767012833
