1	1000	10	198070[ms]
1	1000	10	186619[ms]
1	1	10	2104[ms]
1	1	10	2857[ms]
1	1000	10	229266[ms]
1	1000	10	237522[ms]
1	1000	10	229206[ms]
1	1000	10	216292[ms]
1	1000	10	247882[ms]
1	1000	10	247656[ms]
1	1000	10	235215[ms]
1	1000	10	237801[ms]
1	1000	10	235788[ms]
1	1000	10	247629[ms]
