1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	5.3419605178940195	297.6074363166866	1300.0	5.192798360826992	650.0	5.491122674961048	650.0	min_values	2.75	2.857142857142857	2.75	data_size	1590.4491680444276	1536.8684581570758	1644.0298779317716	variance	2.2427489127460447	1.7503062364174822	2.735191589074606	variance2	2.415259090071285	2.0861963514423967	2.699823130498391	min_time_thr	3.0995513005847872	3.10738798179207	3.9446532949546746	fair_avg	0.9219670910456069	0.928189352040688	0.9178192355600988	fair_min	0.9307578850803393	0.9346723976797148	0.9270389483489102	numnum	430.0	220.0	82573.09925616019	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	5.172054522324784	297.6074363166866	1300.0	4.71135752853208	650.0	5.63275151611754	650.0	min_values	2.1666666666666665	2.1666666666666665	2.25	data_size	1535.170945976575	1415.5948857622382	1654.747006190915	variance	1.9897287033235145	1.0356567585905734	2.9438006480564503	variance2	3.5123275026967433	1.3875014013631735	5.212670163850988	min_time_thr	3.083992792297584	3.0852152402341435	3.934807661301674	fair_avg	0.8839378654107521	0.9411686571948144	0.8588903310831913	fair_min	0.921708473451717	0.9484985848529054	0.9021691951524152	numnum	311.0	339.0	82573.09925616019	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	4.895789098304192	296.59617903350033	1300.0	4.581538137519667	650.0	5.210040059088744	650.0	min_values	2.6	2.6	2.6	data_size	1454.4438012774365	1315.4636424739938	1593.423960080878	variance	1.5517969539802485	1.0333038098258687	2.0702900981346377	variance2	2.13383445030211	1.2112000061967378	2.858961561699464	min_time_thr	3.0117217247383588	3.0140122001470497	3.835215108894671	fair_avg	0.9182519883732415	0.9454455983840157	0.904712331403314	fair_min	0.9342022512681057	0.9485745435295418	0.9234078213715214	numnum	424.0	226.0	83230.50175622299	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	4.601567263362853	296.59617903350033	1300.0	4.419820841181966	650.0	4.783313685543768	650.0	min_values	2.6	2.6	2.6	data_size	1346.8592640632853	1259.109014519977	1434.6095136065946	variance	1.692539563083812	1.3408387312528998	2.044240394914733	variance2	1.7037757533829097	1.4255597925210004	1.9159281902937055	min_time_thr	2.777647958366677	2.777647958366677	3.6175153354413836	fair_avg	0.9255284080754854	0.931987871381941	0.9227324246200337	fair_min	0.9410656923220869	0.9389711143673447	0.9436598354279025	numnum	469.0	181.0	83230.50175622299	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	4.897265571646315	296.59617903350033	1300.0	4.5398506530673455	650.0	5.254680490225303	650.0	min_values	2.6	2.6	2.6	data_size	1453.5677937519924	1290.4961548688245	1616.6394326351601	variance	1.4504298503832114	0.7888795304868738	2.1119801702795633	variance2	2.1712541803426233	1.2908377200388494	2.796179792600778	min_time_thr	3.007643143548684	3.008392256630579	4.050933175497313	fair_avg	0.9169834197789788	0.9410605494578064	0.908044137203326	fair_min	0.9321983270677029	0.9407631073010286	0.9263593823126858	numnum	384.0	266.0	83230.50175622299	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	5.151440127165659	296.59617903350033	1300.0	4.7899690751688375	650.0	5.51291117916251	650.0	min_values	2.6	2.6	2.6	data_size	1531.7487559129634	1370.6532629242397	1692.844248901686	variance	2.1223641574634584	1.5830304477394566	2.6616978671874567	variance2	3.1304710044515613	1.650794238152127	4.348825127887628	min_time_thr	2.9901561606359652	3.000299639256482	4.129050849607977	fair_avg	0.8944825591927009	0.9328798039493655	0.8748215861490778	fair_min	0.9295997220578834	0.943953072348477	0.9209903772875834	numnum	412.0	238.0	83230.50175622299	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	4.81021043080519	296.59617903350033	1300.0	4.5468764886248865	650.0	5.073544372985543	650.0	min_values	2.1666666666666665	2.1666666666666665	2.1666666666666665	data_size	1436.1989462884028	1301.6740047134554	1570.7238878633518	variance	1.3297479585604535	0.9094299973755867	1.7500659197453343	variance2	1.4089529835814107	0.9385464788765384	1.740669958077817	min_time_thr	2.936325577556893	2.9372629511164625	3.8394997470452714	fair_avg	0.9426020066577506	0.9565741707606877	0.9366603520442336	fair_min	0.9491526602082112	0.9533813425255769	0.9454969360878528	numnum	436.0	214.0	83230.50175622299	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	5.0362566095990005	296.59617903350033	1300.0	4.875499949455058	650.0	5.197013269742982	650.0	min_values	2.7777777777777777	2.7777777777777777	2.7777777777777777	data_size	1481.6363824927125	1364.8834540178157	1598.3893109676094	variance	1.674375875354386	1.4083062444125516	1.9404455062962331	variance2	2.649823870289396	2.62298460951913	2.624977723498371	min_time_thr	3.0327597752318898	3.0328246392938274	3.902270596557895	fair_avg	0.9054097301008084	0.90061999495478	0.9114198421384888	fair_min	0.9341719026977826	0.9429308093205618	0.9264591583190374	numnum	476.0	174.0	83230.50175622299	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	4.78099016116076	296.59617903350033	1300.0	4.585906142997071	650.0	4.97607417932448	650.0	min_values	2.1666666666666665	2.1666666666666665	2.6	data_size	1422.6880913679279	1316.4473963799237	1528.9287863559246	variance	1.2063445325636775	0.7711536119154547	1.6415354532119097	variance2	1.5637894743252039	1.2385034438919664	1.8129599564726588	min_time_thr	2.9241958690262444	2.924763792135841	3.8437569884714646	fair_avg	0.9359671003062142	0.9443845122214037	0.9317776303805798	fair_min	0.9428010367296626	0.9469620040867022	0.9391205263606024	numnum	432.0	218.0	83230.50175622299	10
1	1000	1	3	5	16	7	5.0E-4	5.0E-4	300.0	100	4	mu0.00333333333333333	650	4.822202619746314	296.59617903350033	1300.0	4.59522717335461	650.0	5.049178066138061	650.0	min_values	2.6	2.6	2.6	data_size	1420.3308671141444	1310.9862332483485	1529.6755009799406	variance	1.5042852606654098	1.0656405363809711	1.9429299849498591	variance2	1.77877293452521	1.2840161063867552	2.1704940561342108	min_time_thr	2.9910611759511645	3.0007843552117537	3.5956747569349714	fair_avg	0.9289412061964883	0.9426781822014952	0.9215428112480394	fair_min	0.9386411026651958	0.9425976911989629	0.9357257315022596	numnum	451.0	199.0	83230.50175622299	10
