1	0.004	0.004	300.0	1	8	10000	6.268160676694784	59.86570170076344	20000.0	6.227817961823121	10000.0	6.308503391566727	10000.0	min_values	0.7894736842105263	3.25	0.7894736842105263	data_size	374.0770523401011	370.46488858322886	377.68921609697423	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	7.32901637755404	59.86570170076344	20000.0	7.275621937690527	10000.0	7.382410817417487	10000.0	min_values	0.5	3.375	0.5	data_size	438.5256324518578	434.4808291316161	442.570435772101	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	7.161569016745739	59.86570170076344	20000.0	7.143614535813341	10000.0	7.179523497678104	10000.0	min_values	0.5	4.333333333333333	0.5	data_size	428.36145846059816	425.7875926957339	430.9353242254693	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.742868372141205	59.86570170076344	20000.0	6.674413181784681	10000.0	6.811323562497718	10000.0	min_values	3.25	3.25	3.375	data_size	403.1736406654961	396.7941507690907	409.5531305618958	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.779693535059413	59.86570170076344	20000.0	6.733987184810455	10000.0	6.825399885308333	10000.0	min_values	3.375	3.375	3.375	data_size	405.5789080905452	401.5380125172691	409.6198036638173	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	7.025285821495324	59.86570170076344	20000.0	7.016976205618781	10000.0	7.033595437371854	10000.0	min_values	3.0	3.0	3.0	data_size	420.2386420548334	419.69256339880053	420.7847207108665	19249.046439095062
1	0.005	0.005	300.0	1	8	10000	5.764165988277916	59.8657017007633	20000.0	5.763297871764055	10000.0	5.765034104792064	10000.0	min_values	3.25	3.25	3.25	data_size	344.5251518789167	343.65262600775117	345.39767775008187	15399.331578394404
1	0.005	0.005	300.0	1	8	10000	5.945316599390877	59.8657017007633	20000.0	5.90551505918138	10000.0	5.985118139600741	10000.0	min_values	2.6	2.888888888888889	2.6	data_size	355.5259517327978	352.79011001417274	358.2617934514257	15399.331578394404
1	0.004	0.004	300.0	1	8	10000	6.862155061182192	59.86570170076344	20000.0	6.773104683337733	10000.0	6.951205439026636	10000.0	min_values	1.0476190476190477	3.375	1.0476190476190477	data_size	410.3424074599831	404.2173319457755	416.4674829741904	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.803037367489791	59.86570170076344	20000.0	6.719509329772297	10000.0	6.886565405207385	10000.0	min_values	1.0476190476190477	3.0	1.0476190476190477	data_size	406.94400121687096	400.33760709427344	413.5503953394622	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	7.318192366155631	59.86570170076344	20000.0	7.238254025214357	10000.0	7.39813070709685	10000.0	min_values	1.1578947368421053	3.7142857142857144	1.1578947368421053	data_size	438.11422815520876	431.81699270403004	444.4114636063842	variance	5.501896612795388	5.295363485552312	5.708429740038562	variance2	2.474763586288479	2.539366927110039	2.3973799687616673	min_time_thr	4.245062626018956	4.523216206728344	3.966909045309714	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	7.495831592120303	59.86570170076344	20000.0	7.348665115787344	10000.0	7.6429980684532275	10000.0	min_values	2.238095238095238	3.7142857142857144	2.238095238095238	data_size	449.54590667635824	440.5796413617916	458.51217199091866	variance	5.597015324501548	5.156836392953704	6.037194256049525	variance2	2.5348280077369965	2.4923858082539208	2.53395426370729	min_time_thr	4.504176413785338	4.869650271413375	4.138702556157349	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	7.516105882333867	59.86570170076344	20000.0	7.4499646071973675	10000.0	7.582247157470349	10000.0	min_values	1.375	3.375	1.375	data_size	449.5198947845474	444.74782154832485	454.2919680207707	variance	3.996839002437244	3.9682297421038064	4.025448262770883	variance2	3.6596766150351345	3.461441401160761	3.8491624923562333	min_time_thr	4.871361169386072	5.1131698224346485	4.6295525163375615	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.306823033290718	59.86570170076344	20000.0	6.2709809747510326	10000.0	6.34266509183056	10000.0	min_values	2.2	3.25	2.2	data_size	377.37139203250376	374.6430698684197	380.0997141965844	variance	3.0165726707802047	2.9775310100733368	3.055614331487153	variance2	1.905043075482437	1.9121617107507252	1.8953551338936165	min_time_thr	4.0853624425557316	4.267378265835666	3.9033466192759203	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.676121422913433	59.86570170076344	20000.0	6.546789473301867	10000.0	6.805453372525053	10000.0	min_values	3.25	3.25	3.25	data_size	400.01192909913254	391.4371463276289	408.586711870642	variance	3.2560526777912764	3.15185432604395	3.3602510295386505	variance2	2.069856116756152	1.9509428447777482	2.1553158823535163	min_time_thr	4.237107533849415	4.66738986230529	3.806825205393763	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.799116465150728	59.86570170076344	20000.0	6.654266460858335	10000.0	6.943966469443109	10000.0	min_values	3.25	3.375	3.25	data_size	406.7732029134133	397.5047805043085	416.0416253225149	variance	2.969383045140744	2.8402811376377977	3.098484952643776	variance2	2.37010827190382	2.325386102764742	2.3728673935559987	min_time_thr	4.1626704736928035	4.621119610613413	3.7042213367723518	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.777523023195006	59.86570170076344	20000.0	6.776410459331863	10000.0	6.778635587058084	10000.0	min_values	1.125	3.0	1.125	data_size	405.81922396434396	404.52395003350375	407.11449789518525	variance	3.541526187511397	3.5050527182112963	3.5779996568116412	variance2	3.212753165905807	3.14153781891278	3.283966037302198	min_time_thr	4.4616540641463365	4.627018064583586	4.29629006370931	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.119023954003188	59.86570170076344	20000.0	6.162855231254631	10000.0	6.075192676751893	10000.0	min_values	1.1	3.0	1.1	data_size	365.87878930544343	368.5591895149545	363.1983890959328	variance	3.188632934646339	3.187831941095668	3.189433928197105	variance2	2.0457067517737033	1.9802984773691241	2.107272664447107	min_time_thr	3.9394871656217676	3.9662509763975575	3.9127233548462086	19249.046439095062
1	0.004	0.004	300.0	1	8	10000	6.692570284871261	59.86570170076344	20000.0	6.6452052829446675	10000.0	6.739935286797943	10000.0	min_values	2.75	3.0	2.75	data_size	400.9223527610134	397.2862192296108	404.55848629241643	variance	3.35314918383492	3.325923487581525	3.3803748800884947	variance2	1.9520427072689173	1.9427453962797703	1.9568531314431323	min_time_thr	4.205369901143531	4.367306854260811	4.043432948026428	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	7.036247851248845	59.86570170076344	20000.0	6.962116309577717	10000.0	7.110379392919954	10000.0	min_values	1.875	3.375	1.875	data_size	420.49963814761713	414.77318105897086	426.2260952362626	variance	4.162178516944364	4.066662812524903	4.257694221364133	variance2	3.2454974195100252	3.1490334586018474	3.33097040947718	min_time_thr	0.013496154041170676	0.02429307727410722	0.011627558983581953	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	6.469485099806245	59.86570170076344	20000.0	6.4362516098449	10000.0	6.502718589767736	10000.0	min_values	2.2	3.0	2.2	data_size	386.77898057464654	384.7375468327687	388.8204143165253	variance	3.23209458138269	3.20023034865096	3.263958814114477	variance2	2.149809110157634	2.1153189536690626	2.1820903369359126	min_time_thr	0.0046136580378457566	0.03391103371987665	0.02259675367109974	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	6.927349042242688	59.86570170076344	20000.0	6.7868108645486895	10000.0	7.0678872199367575	10000.0	min_values	3.5714285714285716	3.5714285714285716	3.7142857142857144	data_size	414.69719472396224	405.24856087071834	424.14582857720546	variance	3.444740145635273	3.3329064769397316	3.556573814330959	variance2	2.2709929467767282	2.1589949845039644	2.343488950270366	min_time_thr	0.03614477773477923	0.03832736864322343	0.037590568844170405	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	6.527022508741794	59.86570170076344	20000.0	6.415951101418278	10000.0	6.6380939160655	10000.0	min_values	1.5	3.0	1.5	data_size	390.6240599836118	383.0915724122275	398.15654755500066	variance	2.9558684734508422	2.88618888844456	3.0255480584572143	variance2	2.1586626282254957	2.068982303534348	2.2236692378667366	min_time_thr	0.0028978932897534655	0.02070555442277729	0.0028978932897534655	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	7.221383046333454	59.86570170076344	20000.0	7.143639059585906	10000.0	7.2991270330808895	10000.0	min_values	0.9	3.375	0.9	data_size	432.4293099024663	426.6282023050462	438.2304174998888	variance	3.6410631426870155	3.5676809977596977	3.7144452876145433	variance2	2.712337747516677	2.552942190144605	2.859645049937995	min_time_thr	5.546512852073764E-4	0.01967548263867242	5.546512852073764E-4	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	6.630341999608211	59.86570170076344	20000.0	6.627177368638563	10000.0	6.633506630577996	10000.0	min_values	0.875	3.375	0.875	data_size	395.5811808142529	395.72458890912986	395.4377727193772	variance	3.0931257376539505	3.0617221205128975	3.1245293547950728	variance2	2.532272802941832	2.3712206387438184	2.693304937361468	min_time_thr	0.0015777592641431902	0.04235388331516101	0.0015777592641431902	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	6.656041817166845	59.86570170076344	20000.0	6.585956800054668	10000.0	6.7261268342791025	10000.0	min_values	2.75	3.0	2.75	data_size	399.3014953237908	393.95918251645475	404.643808131125	variance	3.32957220245791	3.3126272747071583	3.3465171302087255	variance2	2.2594851927238477	2.1621407476402124	2.347005818560104	min_time_thr	0.024787321391887048	0.02704071424569496	0.016464238457465134	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	7.570215719518244	59.86570170076344	20000.0	7.461524450662483	10000.0	7.678906988373759	10000.0	min_values	3.375	3.375	3.375	data_size	453.3340067636256	444.4470594812905	462.22095404595063	variance	4.059788513334704	4.033897122565194	4.085679904104373	variance2	3.3128832216854147	3.2784458078940224	3.3236930516254652	min_time_thr	0.048522238198153045	0.048522238198153045	0.026062871307991436	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	6.922847079235844	59.86570170076344	20000.0	6.875694503763538	10000.0	6.96999965470815	10000.0	min_values	2.75	3.25	2.75	data_size	415.66211927233184	411.6440288476768	419.6802096969866	variance	3.612755673991814	3.5335383882145806	3.691972959769177	variance2	2.248531999832227	2.2491886303646496	2.24342863855262	min_time_thr	0.018224169864802246	0.028404458081544792	0.018224169864802246	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	6.974981101659822	59.86570170076344	20000.0	6.907389482855836	10000.0	7.042572720463786	10000.0	min_values	2.75	3.25	2.75	data_size	416.1354484257189	411.3965414568267	420.8743553946129	variance	3.5045885657015496	3.497302252332884	3.511874879070336	variance2	3.6352428174651132	3.506437578366911	3.754910802698139	min_time_thr	0.006279393672575261	0.021422574478654748	0.006279393672575261	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	7.317191449787332	59.86570170076344	20000.0	7.2244740037065185	10000.0	7.409908895868109	10000.0	min_values	3.375	3.375	3.375	data_size	438.8298876740161	432.02879272611483	445.6309826219182	variance	3.9296700794378716	3.906964715702675	3.9523754431732008	variance2	2.509251783395605	2.469231220709524	2.5320792964662377	min_time_thr	0.03006473200551899	0.03006473200551899	0.025377488260740065	19249.046439095062
1	1000	0.004	0.004	300.0	1	8	10000	7.880731767650061	59.86570170076344	20000.0	7.7418205641550335	10000.0	8.019642971145	10000.0	min_values	3.375	3.375	3.375	data_size	472.41732492890833	463.02281067921075	481.8118391786177	variance	4.4711545065559815	4.4686431247273966	4.473665888384791	variance2	3.0805364043555437	2.8960987078084353	3.2263814559900346	min_time_thr	0.02663586857016727	0.02663586857016727	0.05330882502430421	19249.046439095062
