1	1000	432[ms]
1	1000	724[ms]
1	1000	734[ms]
1	1000	481[ms]
1	1000	1416[ms]
1	1000	569[ms]
1	1000	495[ms]
1	1000	487[ms]
1	1000	469[ms]
1	1000	485[ms]
1	1000	515[ms]
1	1000	524[ms]
1	1000	491[ms]
1	1000	484[ms]
1	1000	494[ms]
1	1000	642[ms]
1	1000	540[ms]
1	1000	510[ms]
1	1000	543[ms]
1	1000	509[ms]
1	1000	517[ms]
1	1000	516[ms]
1	1000	531[ms]
1	1000	529[ms]
1	1000	594[ms]
1	1000	533[ms]
1	1000	564[ms]
1	1000	527[ms]
1	1000	530[ms]
1	1000	885[ms]
1	1000	1013[ms]
1	1000	586[ms]
1	1000	548[ms]
1	1000	541[ms]
1	1000	533[ms]
1	1000	517[ms]
1	1000	517[ms]
1	1000	544[ms]
1	1000	533[ms]
1	1000	670[ms]
1	1000	648[ms]
1	1000	625[ms]
1	1000	664[ms]
1	1000	678[ms]
1	1000	660[ms]
1	1000	647[ms]
1	1000	920[ms]
1	1000	909[ms]
1	1000	961[ms]
1	1000	881[ms]
1	1000	711[ms]
1	1000	562[ms]
1	1000	516[ms]
1	1000	754[ms]
1	1000	553[ms]
1	1000	519[ms]
1	1000	554[ms]
1	1000	692[ms]
1	1000	566[ms]
1	1000	540[ms]
1	1000	501[ms]
1	1000	697[ms]
1	1000	651[ms]
1	1000	664[ms]
1	1000	638[ms]
1	1000	667[ms]
1	1000	886[ms]
1	1000	934[ms]
1	1000	941[ms]
1	1000	1859[ms]
1	1000	881[ms]
1	1000	925[ms]
1	1000	553[ms]
1	1000	526[ms]
1	1000	580[ms]
1	1000	543[ms]
1	1000	585[ms]
1	1000	577[ms]
1	1000	533[ms]
1	1000	535[ms]
1	1000	569[ms]
1	1000	549[ms]
1	1000	548[ms]
1	1000	561[ms]
1	1000	871[ms]
1	1000	885[ms]
1	1000	549[ms]
1	1000	955[ms]
1	1000	566[ms]
1	1000	548[ms]
1	1000	593[ms]
1	1000	551[ms]
1	1000	567[ms]
1	1000	1148[ms]
1	1000	736[ms]
1	1000	559[ms]
1	1000	533[ms]
1	1000	556[ms]
1	1000	577[ms]
1	1000	565[ms]
1	1000	615[ms]
1	1000	589[ms]
1	1000	1074[ms]
1	1000	612[ms]
1	1000	626[ms]
1	1000	564[ms]
1	1000	604[ms]
1	1000	602[ms]
1	1000	567[ms]
1	1000	985[ms]
1	1000	595[ms]
1	1000	591[ms]
1	1000	748[ms]
1	1000	628[ms]
1	1000	586[ms]
1	1000	586[ms]
1	1000	596[ms]
1	1000	1020[ms]
1	1000	771[ms]
1	1000	548[ms]
1	1000	551[ms]
1	1000	554[ms]
1	1000	994[ms]
1	1000	901[ms]
1	1000	910[ms]
1	1000	565[ms]
1	1000	533[ms]
1	1000	569[ms]
1	1000	524[ms]
1	1000	533[ms]
1	1000	631[ms]
1	1000	651[ms]
1	1000	638[ms]
1	1000	632[ms]
1	1000	633[ms]
1	1000	570[ms]
1	1000	822[ms]
1	1000	691[ms]
1	1000	677[ms]
1	1000	944[ms]
1	1000	970[ms]
1	1000	960[ms]
1	1000	677[ms]
1	1000	646[ms]
1	1000	847[ms]
1	1000	899[ms]
1	1000	869[ms]
1	1000	660[ms]
1	1000	679[ms]
1	1000	687[ms]
1	1000	654[ms]
1	1000	741[ms]
1	1000	702[ms]
1	1000	1103[ms]
1	1000	2007[ms]
1	1000	2054[ms]
1	1000	2002[ms]
1	1000	1911[ms]
1	1000	2111[ms]
1	1000	1858[ms]
1	1000	593[ms]
1	1000	906[ms]
1	1000	641[ms]
1	1000	1172[ms]
1	1000	657[ms]
1	1000	844[ms]
1	1000	625[ms]
1	1000	657[ms]
1	1000	656[ms]
1	1000	844[ms]
1	1000	734[ms]
1	1000	625[ms]
1	1000	599[ms]
1	1000	828[ms]
1	1000	649[ms]
1	1000	687[ms]
1	1000	641[ms]
1	1000	610[ms]
1	1000	953[ms]
1	1000	625[ms]
1	1000	640[ms]
1	1000	812[ms]
1	1000	687[ms]
1	1000	609[ms]
1	1000	625[ms]
1	1000	656[ms]
1	1000	662[ms]
1	1000	1336[ms]
1	1000	649[ms]
1	1000	649[ms]
1	1000	687[ms]
1	1000	665[ms]
1	1000	646[ms]
1	1000	602[ms]
1	1000	617[ms]
1	1000	648[ms]
1	1000	666[ms]
1	1000	617[ms]
1	1000	633[ms]
1	1000	664[ms]
1	1000	617[ms]
1	1000	804[ms]
1	1000	753[ms]
1	1000	685[ms]
1	1000	601[ms]
1	1000	633[ms]
1	1000	935[ms]
1	1000	667[ms]
1	1000	617[ms]
1	1000	679[ms]
1	1000	659[ms]
1	1000	676[ms]
1	1000	674[ms]
1	1000	670[ms]
1	1000	632[ms]
1	1000	655[ms]
1	1000	694[ms]
1	1000	647[ms]
1	1000	1497[ms]
1	1000	1186[ms]
1	1000	686[ms]
1	1000	736[ms]
1	1000	703[ms]
1	1000	662[ms]
1	1000	656[ms]
1	1000	642[ms]
1	1000	726[ms]
1	1000	908[ms]
1	1000	665[ms]
1	1000	808[ms]
1	1000	645[ms]
1	1000	859[ms]
1	1000	773[ms]
1	1000	868[ms]
1	1000	660[ms]
1	1000	814[ms]
1	1000	660[ms]
1	1000	1149[ms]
1	1000	946[ms]
1	1000	1053[ms]
1	1000	1001[ms]
1	1000	1037[ms]
1	1000	1027[ms]
1	1000	1060[ms]
1	1000	1036[ms]
1	1000	1005[ms]
1	1000	931[ms]
1	1000	965[ms]
1	1000	1301[ms]
1	1000	871[ms]
1	1000	1096[ms]
1	1000	910[ms]
1	1000	923[ms]
1	1000	912[ms]
1	1000	1021[ms]
1	1000	1207[ms]
1	1000	867[ms]
1	1000	791[ms]
1	1000	664[ms]
1	1000	781[ms]
1	1000	659[ms]
1	1000	780[ms]
1	1000	682[ms]
1	1000	758[ms]
1	1000	783[ms]
1	1000	684[ms]
1	1000	668[ms]
1	1000	718[ms]
1	1000	880[ms]
1	1000	652[ms]
1	1000	714[ms]
1	1000	713[ms]
1	1000	659[ms]
1	1000	695[ms]
1	1000	668[ms]
1	1000	647[ms]
1	1000	710[ms]
1	1000	716[ms]
1	1000	746[ms]
1	1000	690[ms]
1	1000	683[ms]
1	1000	747[ms]
1	1000	749[ms]
1	1000	1071[ms]
1	1000	1178[ms]
1	1000	1037[ms]
1	1000	2044[ms]
1	1000	2041[ms]
1	1000	1058[ms]
1	1000	1248[ms]
1	1000	1475[ms]
1	1000	889[ms]
1	1000	1453[ms]
1	1000	1506[ms]
1	1000	658[ms]
1	1000	883[ms]
1	1000	656[ms]
1	1000	740[ms]
1	1000	644[ms]
1	1000	644[ms]
1	1000	644[ms]
1	1000	777[ms]
1	1000	829[ms]
1	1000	762[ms]
1	1000	672[ms]
1	1000	13311[ms]
1	1000	13566[ms]
1	1000	13238[ms]
1	1000	640[ms]
1	1000	656[ms]
1	1000	647[ms]
1	1000	1182[ms]
1	1000	916[ms]
1	1000	641[ms]
1	1000	3031[ms]
1	1000	874[ms]
1	1000	651[ms]
1	1000	633[ms]
1	1000	1433[ms]
1	1000	702[ms]
1	1000	1115[ms]
1	1000	704[ms]
1	1000	673[ms]
1	1000	648[ms]
1	1000	677[ms]
1	1000	644[ms]
1	1000	680[ms]
1	1000	655[ms]
1	1000	673[ms]
1	1000	633[ms]
1	1000	670[ms]
1	1000	635[ms]
1	1000	648[ms]
1	1000	959[ms]
1	1000	642[ms]
1	1000	733[ms]
1	1000	932[ms]
1	1000	2368[ms]
1	1000	1972[ms]
1	1000	762[ms]
1	1000	1189[ms]
1	1000	834[ms]
1	1000	658[ms]
