1	1000	471[ms]
1	1000	454[ms]
1	1000	651[ms]
1	1000	489[ms]
1	1000	466[ms]
1	1000	491[ms]
1	1000	666[ms]
1	1000	454[ms]
1	1000	451[ms]
1	1000	651[ms]
1	1000	693[ms]
1	1000	553[ms]
1	1000	472[ms]
1	1000	462[ms]
1	1000	489[ms]
1	1000	479[ms]
1	1000	472[ms]
1	1000	560[ms]
1	1000	439[ms]
1	1000	428[ms]
1	1000	449[ms]
1	1000	460[ms]
1	1000	459[ms]
1	1000	584[ms]
1	1000	474[ms]
1	1000	456[ms]
1	1000	469[ms]
1	1000	456[ms]
1	1000	468[ms]
1	1000	437[ms]
1	1000	484[ms]
1	1000	437[ms]
1	1000	484[ms]
1	1000	469[ms]
1	1000	446[ms]
1	1000	471[ms]
1	1000	453[ms]
1	1000	484[ms]
1	1000	469[ms]
1	1000	485[ms]
1	1000	513[ms]
1	1000	487[ms]
1	1000	469[ms]
1	1000	486[ms]
1	1000	476[ms]
1	1000	832[ms]
1	1000	519[ms]
1	1000	473[ms]
1	1000	468[ms]
1	1000	152410[ms]
1	1000	505[ms]
1	1000	505[ms]
1	1000	689[ms]
1	1000	516[ms]
1	1000	650[ms]
1	1000	558[ms]
1	1000	564[ms]
1	1000	574[ms]
1	1000	566[ms]
1	1000	672[ms]
1	1000	893[ms]
1	1000	1302[ms]
1	1000	1184[ms]
1	1000	496[ms]
1	1000	871[ms]
1	1000	488[ms]
1	1000	869[ms]
1	1000	464[ms]
1	1000	483[ms]
1	1000	674[ms]
1	1000	463[ms]
1	1000	462[ms]
1	1000	491[ms]
1	1000	458[ms]
1	1000	506[ms]
1	1000	507[ms]
1	1000	461[ms]
1	1000	492[ms]
1	1000	496[ms]
1	1000	528[ms]
1	1000	458[ms]
1	1000	486[ms]
1	1000	474[ms]
1	1000	479[ms]
1	1000	464[ms]
1	1000	486[ms]
1	1000	474[ms]
1	1000	486[ms]
1	1000	606[ms]
1	1000	479[ms]
1	1000	533[ms]
1	1000	508[ms]
1	1000	572[ms]
1	1000	520[ms]
1	1000	599[ms]
1	1000	532[ms]
1	1000	502[ms]
1	1000	509[ms]
1	1000	539[ms]
1	1000	511[ms]
1	1000	634[ms]
1	1000	3146[ms]
1	1000	741[ms]
1	1000	3157[ms]
1	1000	4150[ms]
1	1000	1960[ms]
1	1000	1531[ms]
1	1000	4712[ms]
1	1000	5882[ms]
1	1000	5921[ms]
1	1000	5565[ms]
1	1000	906[ms]
1	1000	734[ms]
1	1000	5957[ms]
1	1000	6585[ms]
1	1000	7167[ms]
1	1000	579[ms]
1	1000	6582[ms]
1	1000	6514[ms]
1	1000	594[ms]
1	1000	547[ms]
1	1000	562[ms]
1	1000	828[ms]
1	1000	6431[ms]
1	1000	750[ms]
1	1000	7454[ms]
1	1000	719[ms]
1	1000	1497[ms]
1	1000	6727[ms]
1	1000	703[ms]
1	1000	562[ms]
1	1000	2612[ms]
1	1000	2694[ms]
1	1000	2862[ms]
1	1000	3196[ms]
1	1000	817[ms]
1	1000	578[ms]
1	1000	578[ms]
1	1000	704[ms]
1	1000	654[ms]
1	1000	880[ms]
1	1000	758[ms]
1	1000	755[ms]
1	1000	596[ms]
1	1000	591[ms]
1	1000	607[ms]
1	1000	587[ms]
1	1000	573[ms]
10	1000	3104[ms]
10	1000	2977[ms]
10	1000	3003[ms]
1	1000	583[ms]
1	1000	557[ms]
1	1000	562[ms]
1	1000	568[ms]
1	1000	589[ms]
1	1000	600[ms]
1	1000	840[ms]
1	1000	601[ms]
1	1000	586[ms]
1	1000	654[ms]
1	1000	690[ms]
1	1000	814[ms]
1	1000	917[ms]
1	1000	652[ms]
1	1000	831[ms]
1	1000	722[ms]
1	1000	623[ms]
1	1000	611[ms]
1	1000	601[ms]
1	1000	923[ms]
1	1000	759[ms]
1	1000	813[ms]
1	1000	767[ms]
1	1000	828[ms]
1	1000	838[ms]
1	1000	857[ms]
1	1000	776[ms]
1	1000	615[ms]
1	1000	650[ms]
1	1000	604[ms]
1	1000	589[ms]
1	1000	578[ms]
1	1000	734[ms]
1	1000	625[ms]
1	1000	563[ms]
1	1000	688[ms]
1	1000	625[ms]
1	1000	602[ms]
1	1000	646[ms]
1	1000	563[ms]
1	1000	564[ms]
1	1000	579[ms]
1	1000	682[ms]
1	1000	556[ms]
1	1000	580[ms]
1	1000	552[ms]
1	1000	575[ms]
1	1000	555[ms]
1	1000	563[ms]
1	1000	619[ms]
1	1000	572[ms]
1	1000	606[ms]
1	1000	630[ms]
1	1000	954[ms]
1	1000	602[ms]
1	1000	618[ms]
1	1000	810[ms]
1	1000	1043[ms]
1	1000	655[ms]
1	1000	844[ms]
1	1000	763[ms]
1	1000	635[ms]
1	1000	642[ms]
1	1000	628[ms]
1	1000	642[ms]
1	1000	686[ms]
1	1000	678[ms]
1	1000	733[ms]
1	1000	622[ms]
1	1000	597[ms]
1	1000	686[ms]
1	1000	827[ms]
1	1000	607[ms]
1	1000	748[ms]
1	1000	583[ms]
1	1000	606[ms]
1	1000	580[ms]
1	1000	593[ms]
1	1000	606[ms]
1	1000	585[ms]
1	1000	636[ms]
1	1000	619[ms]
1	1000	559[ms]
1	1000	465[ms]
1	1000	427[ms]
1	1000	440[ms]
1	1000	407[ms]
1	1000	359[ms]
1	1000	469[ms]
10	1000	1672[ms]
1	1000	499[ms]
1	1000	427[ms]
1	1000	3782[ms]
1	1000	4442[ms]
1	1000	447[ms]
1	1000	866[ms]
1	1000	827[ms]
1	1000	2104[ms]
1	1000	2177[ms]
1	1000	2175[ms]
1	1000	2242[ms]
1	1000	2285[ms]
1	1000	516[ms]
1	1000	499[ms]
1	1000	2380[ms]
1	1000	871[ms]
1	1000	508[ms]
1	1000	2214[ms]
1	1000	515[ms]
1	1000	458[ms]
1	1000	549[ms]
1	1000	1108[ms]
1	1000	775[ms]
1	1000	452[ms]
1	1000	494[ms]
1	1000	519[ms]
1	1000	492[ms]
1	1000	517[ms]
1	1000	521[ms]
1	1000	456[ms]
1	1000	435[ms]
1	1000	444[ms]
1	1000	1008[ms]
10	1000	2742[ms]
10	1000	2438[ms]
1	1000	10	498[ms]
1	500	10	581[ms]
1	500	10	517[ms]
1	500	10	540[ms]
1	500	10	819[ms]
1	500	10	572[ms]
1	500	10	699[ms]
1	500	10	770[ms]
