1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.061970975407487	59.86570170076331	20000.0	2.9644417386215096	10000.0	3.1595002121935916	10000.0	min_values	1.4444444444444444	1.4444444444444444	1.4444444444444444	data_size	183.63608257807667	177.88479092903256	189.3873742271194	variance	0.9752202072834524	0.9130377482930552	1.0374026662738216	variance2	0.4662390452835933	0.43273448777620577	0.48071969873486814	min_time_thr	1.9964311854222456	1.9981489871830895	2.3622320595431026	numnum	5359.0	4641.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.3860831960402096	59.86570170076331	20000.0	3.2785142898416963	10000.0	3.493652102238786	10000.0	min_values	1.75	1.75	1.7857142857142858	data_size	203.07416045169816	196.67756553361357	209.47075536978292	variance	1.0992047747128582	1.0192165204625954	1.1791930289631198	variance2	0.5158078225550143	0.43142184543531736	0.5770516605132381	min_time_thr	2.184366972115451	2.1901482083124533	2.661170963463336	numnum	5469.0	4531.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.3565395208057716	59.86570170076331	20000.0	3.239103199792117	10000.0	3.4739758418195206	10000.0	min_values	1.625	1.625	1.625	data_size	201.5906338885331	194.58623272444518	208.5950350526218	variance	1.0619601128598994	1.005742407674599	1.1181778180451578	variance2	0.47570061508942946	0.42529829177342515	0.4985203594189503	min_time_thr	2.175237136141572	2.177342567667604	2.6265769596005497	numnum	5202.0	4798.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.3582829295550445	59.86570170076331	20000.0	3.2426799691327806	10000.0	3.473885889977339	10000.0	min_values	1.625	1.625	1.625	data_size	201.33150089766204	194.19164157953196	208.4713602157949	variance	1.0889028273800163	1.0375026319673935	1.140303022792604	variance2	0.48716815824261867	0.4562325667218668	0.49137566084653783	min_time_thr	2.1361775892237387	2.1404318630981987	2.6313501705259177	numnum	5252.0	4748.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.4132426877345767	59.86570170076331	20000.0	3.3145189030442634	10000.0	3.5119664724250033	10000.0	min_values	1.7333333333333334	1.7333333333333334	1.7857142857142858	data_size	204.79158208690606	198.8020135155151	210.78115065829894	variance	1.0750328852033226	0.9988488437701144	1.1512169266365013	variance2	0.4968818925228191	0.44676959583369563	0.5275014178847574	min_time_thr	2.2558707546783774	2.2581028532241114	2.7015793505112318	numnum	5613.0	4387.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.372685298411686	59.86570170076331	20000.0	3.248995129038658	10000.0	3.496375467784751	10000.0	min_values	1.625	1.625	1.7333333333333334	data_size	202.061495067239	194.5116148860773	209.61137524840314	variance	1.072138225806464	1.010628529775352	1.133647921837547	variance2	0.46541554764855275	0.4071229187051453	0.49310966059288786	min_time_thr	2.1651573321938185	2.168548708217799	2.627056441727919	numnum	5246.0	4754.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.5373109373309366	59.86570170076331	20000.0	3.3997380627335523	10000.0	3.6748838119283747	10000.0	min_values	1.7333333333333334	1.7333333333333334	1.75	data_size	211.58281131490972	203.5124633820304	219.65315924779023	variance	1.142198710479949	1.0761552848847191	1.2082421360751692	variance2	0.6415616202650818	0.5438330864753879	0.7014375624047907	min_time_thr	2.2460438397532845	2.2491577697508722	2.828407145933318	numnum	4886.0	5114.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	8	mu0.016666666666666666	10000	7.392139877528863	59.86570170076331	20000.0	7.185188477892161	10000.0	7.599091277165389	10000.0	min_values	3.375	3.375	3.375	data_size	442.56370944557153	429.1496995130701	455.9777193780712	variance	4.1840735292322515	4.307821601870021	4.060325456594522	variance2	2.1284240153725977	2.1275243244157087	2.04366594270617	min_time_thr	4.787489637856193	4.792706051534045	5.974709176542028	numnum	5453.0	4547.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.359257521135208	59.86570170076331	20000.0	3.258145463587571	10000.0	3.460369578682918	10000.0	min_values	1.4285714285714286	1.4285714285714286	1.5	data_size	201.3957472296885	195.0889494063905	207.70254505298632	variance	1.0579988045656394	0.9969564676571158	1.119041141474135	variance2	0.48235652393448	0.43204772067058195	0.5122180308353288	min_time_thr	2.1761119324673412	2.1806462028191924	2.6279398543310144	numnum	5460.0	4540.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.0246287645434005	59.86570170076331	20000.0	2.8908316246764625	10000.0	3.158425904410445	10000.0	min_values	1.3636363636363635	1.4444444444444444	1.3636363636363635	data_size	180.93935370362215	173.48451796330522	188.39418944394194	variance	0.9680189504365542	0.9067431380836846	1.0292947627894045	variance2	0.4886142646677913	0.37726041336165606	0.5641647667007375	min_time_thr	1.926543460035612	1.9279200214630494	2.3532890388572	numnum	4927.0	5073.0	12832.855004593968
1	1000	9	0.006	0.006	300.0	1	4	mu0.016666666666666666	10000	3.0365276095876834	59.86570170076331	20000.0	2.917713810827691	10000.0	3.155341408347836	10000.0	min_values	1.1666666666666667	1.1666666666666667	1.3333333333333333	data_size	181.76144291422364	174.8100229263137	188.71286290213405	variance	0.9846013911889259	0.9252719232570659	1.043930859120763	variance2	0.49437744999877803	0.40432571079274154	0.5561957516532082	min_time_thr	1.9296392988598594	1.9312228668328537	2.321717510220581	numnum	5119.0	4881.0	12832.855004593968
