1	1000	233034[ms]
1	1000	284049[ms]
1	1000	296293[ms]
1	1000	297247[ms]
1	1000	265039[ms]
1	1000	332580[ms]
1	1000	295559[ms]
1	1000	295276[ms]
1	1000	296449[ms]
1	1000	302672[ms]
1	1000	293982[ms]
1	1000	165257[ms]
1	1000	289585[ms]
1	1000	214726[ms]
1	1000	188049[ms]
1	1000	197698[ms]
1	1000	995791[ms]
1	1000	731665[ms]
1	1000	699361[ms]
1	1000	125660[ms]
