1	1000	1484[ms]
1	1000	1360[ms]
1	1000	1203[ms]
1	1000	1049[ms]
1	1000	997[ms]
1	1000	306[ms]
1	1000	328[ms]
1	1000	346[ms]
1	1000	424[ms]
1	1000	296[ms]
1	1000	624[ms]
1	1000	317[ms]
1	1000	337[ms]
1	1000	389[ms]
1	1000	335[ms]
1	1000	330[ms]
1	1000	519[ms]
1	1000	391[ms]
1	1000	380[ms]
1	1000	451[ms]
1	1000	522[ms]
1	1000	382[ms]
1	1000	408[ms]
1	1000	366[ms]
1	1000	564[ms]
1	1000	384[ms]
1	1000	545[ms]
1	1000	371[ms]
1	1000	383[ms]
1	1000	546[ms]
1	1000	356[ms]
1	1000	413[ms]
1	1000	367[ms]
1	1000	360[ms]
1	1000	390[ms]
1	1000	368[ms]
1	1000	353[ms]
1	1000	384[ms]
1	1000	344[ms]
1	1000	341[ms]
1	1000	602[ms]
1	1000	344[ms]
1	1000	390[ms]
1	1000	393[ms]
1	1000	362[ms]
1	1000	402[ms]
1	1000	544[ms]
1	1000	546[ms]
1	1000	483[ms]
1	1000	430[ms]
1	1000	413[ms]
1	1000	471[ms]
1	1000	565[ms]
1	1000	480[ms]
1	1000	438[ms]
1	1000	468[ms]
1	1000	601[ms]
1	1000	1190[ms]
1	1000	822[ms]
1	1000	547[ms]
1	1000	422[ms]
1	1000	454[ms]
1	1000	437[ms]
1	1000	666[ms]
1	1000	457[ms]
1	1000	453[ms]
1	1000	470[ms]
1	1000	452[ms]
1	1000	444[ms]
1	1000	435[ms]
1	1000	457[ms]
1	1000	453[ms]
1	1000	436[ms]
1	1000	447[ms]
1	1000	454[ms]
1	1000	454[ms]
1	1000	415[ms]
1	1000	421[ms]
1	1000	439[ms]
1	1000	469[ms]
1	1000	439[ms]
1	1000	23602[ms]
1	1000	512[ms]
1	1000	515[ms]
1	1000	450[ms]
1	1000	551[ms]
1	1000	466[ms]
1	1000	466[ms]
1	1000	468[ms]
1	1000	439[ms]
1	1000	441[ms]
1	1000	459[ms]
1	1000	475[ms]
1	1000	455[ms]
1	1000	455[ms]
1	1000	484[ms]
1	1000	437[ms]
1	1000	469[ms]
1	1000	643[ms]
1	1000	459[ms]
1	1000	462[ms]
1	1000	454[ms]
1	1000	587[ms]
1	1000	473[ms]
1	1000	737[ms]
1	1000	717[ms]
1	1000	505[ms]
1	1000	641[ms]
1	1000	465[ms]
1	1000	522[ms]
1	1000	889[ms]
1	1000	471[ms]
1	1000	464[ms]
1	1000	463[ms]
1	1000	518[ms]
1	1000	520[ms]
1	1000	485[ms]
1	1000	474[ms]
1	1000	508[ms]
1	1000	533[ms]
1	1000	695[ms]
1	1000	520[ms]
1	1000	497[ms]
1	1000	485[ms]
1	1000	495[ms]
1	1000	524[ms]
1	1000	487[ms]
1	1000	568[ms]
1	1000	532[ms]
1	1000	551[ms]
