1	500	10	803[ms]
1	500	10	708[ms]
1	500	10	609[ms]
1	500	10	995[ms]
1	500	10	1444[ms]
1	500	10	1277[ms]
1	500	10	2661[ms]
1	500	10	1384[ms]
1	500	10	1347[ms]
