WiFi	LTE-U	WiFi_MIN	LTE-U_MIN
9.0	9.0	8.666666666666666	9.0
10.569259850163439	9.0	8.666666666666666	9.0
11.127197103472387	6.5	6.75	6.5
8.666666666666666	9.0	8.666666666666666	9.0
9.753592096592518	6.5816996641349395	6.75	3.0
8.46800810514372	11.612212940841658	6.75	6.75
10.93935945141787	8.989961344920767	6.75	7.571428571428571
9.646290718916982	8.875223611241381	8.666666666666666	6.75
10.111939265064574	6.75	8.666666666666666	6.75
9.291360227648573	7.135632848136877	8.666666666666666	6.75
6.75	7.587787142348866	6.75	6.75
9.0	8.17520643649016	9.0	8.666666666666666
10.791056735216213	13.05184558974085	6.75	6.75
10.219853803255422	8.063952664218432	8.666666666666666	6.625
8.666666666666666	6.75	8.666666666666666	6.75
9.0	9.0	9.0	9.0
6.5	13.5	6.5	13.5
8.024131584806685	7.755748961146562	5.2	6.75
6.5	13.5	6.5	13.5
9.284558159907316	9.0	8.666666666666666	9.0
8.976200955166645	6.75	8.666666666666666	6.75
8.666666666666666	6.5	8.666666666666666	6.5
6.75	8.671641982706658	6.75	6.5
9.0	9.0	9.0	9.0
7.628627854962696	8.25	6.75	8.25
9.0	10.005151850087572	6.75	8.666666666666666
7.314597887928213	6.5	6.75	6.5
10.373239018984892	10.6	8.666666666666666	10.6
9.521673261071342	7.05585182574816	8.666666666666666	2.764705882352941
6.5	6.5	6.5	6.5
8.284544915599433	6.75	6.75	6.75
6.5	7.653276016946976	6.5	5.2
6.5	7.91625565483982	6.5	5.2
7.353265605542601	9.0	6.75	9.0
9.460750393119861	4.5	6.75	4.5
8.804111312453157	9.327032932468537	4.5	5.5
9.0	5.981497136459885	9.0	4.5
9.0	6.75	9.0	6.75
6.75	6.75	6.75	6.75
6.75	5.2	6.75	5.2
7.242934117954129	6.75	4.5	6.75
6.5	9.0	6.5	9.0
10.448618424652597	8.763407200638731	6.75	6.75
6.75	6.75	6.75	6.75
6.780481379514782	9.421757166683937	6.5	4.5
9.0	9.0	9.0	9.0
6.75	11.858572435653222	6.75	6.75
6.5	9.051354911692044	6.5	6.5
8.046922141826899	8.904085698068199	6.75	6.5
9.0	8.666666666666666	9.0	8.666666666666666
9.0	9.0	9.0	9.0
6.5	9.0	6.5	9.0
4.5	7.019475063549278	4.5	6.75
5.08641953039207	10.391432341665764	4.5	8.666666666666666
6.75	9.0	6.75	9.0
6.5	6.028160808764039	6.5	5.2
8.915400475142988	8.229638823347528	6.75	6.5
6.75	7.192116020946	6.75	6.75
9.354913873122848	9.416093426199005	6.75	8.666666666666666
5.7233907297811495	7.08649878346261	5.2	6.75
9.0	8.718850971383585	9.0	7.571428571428571
6.5	8.265988667809221	6.5	6.75
7.640488246315476	9.168845375508935	6.75	7.571428571428571
6.5	9.055580003296356	6.5	6.714285714285714
9.0	9.0	9.0	9.0
6.41030639930383	5.0207893477488925	4.5	4.5
8.02871283621789	9.423514585079866	6.75	6.714285714285714
9.0	9.0	9.0	9.0
6.75	9.0	6.75	9.0
8.84305103356279	6.792587111258794	6.5	6.5
8.666666666666666	10.285785570521972	8.666666666666666	6.75
6.5	7.890842971006139	6.5	6.714285714285714
9.069228763098806	8.291777616297606	6.5	7.833333333333333
9.611670458707453	6.5	6.5	6.5
9.054225193422305	8.9642584739849	6.75	7.571428571428571
8.666666666666666	6.75	8.666666666666666	6.75
9.0	8.965654271424569	9.0	8.833333333333334
9.2936083643146	6.75	6.75	6.75
8.048453583746685	6.986220444952659	6.75	5.2
9.853139297405416	9.0	8.666666666666666	9.0
6.146981637017397	5.875	4.5	5.875
6.75	6.507695550140103	6.75	6.714285714285714
9.0	9.0	9.0	9.0
8.829230451383257	6.351275505336915	6.75	5.5
9.0	5.2	9.0	5.2
9.571486696706211	9.046121162146068	6.75	6.75
6.75	9.0	6.75	9.0
10.614711173808487	7.488594198933516	6.75	5.2
9.0	10.174359063060534	9.0	8.666666666666666
8.160416635630586	6.5	4.5	6.5
9.89581182640198	7.027332926418693	6.75	5.2
6.794321521353355	7.615278981347449	6.75	6.75
6.75	7.6859680191526705	6.75	5.875
10.18206774237374	9.0	8.666666666666666	9.0
9.0	6.241751390383483	9.0	5.875
13.5	6.263221030805733	13.5	5.875
9.138424598791532	6.5	6.5	6.5
9.0	7.652954004935264	9.0	6.75
9.11099910852747	6.182832665689821	8.666666666666666	5.2
8.296093122333557	7.966897852954638	6.5	7.571428571428571
8.666666666666666	5.6615523569519794	8.666666666666666	5.5
6.75	7.95202883954157	6.75	5.2
6.75	10.105187386497091	6.75	8.666666666666666
8.17191174435523	9.988800709035875	6.5	6.75
6.75	10.479601410009879	6.75	7.571428571428571
8.809249093588269	7.637381474049799	5.2	6.75
7.978002007115591	6.627673887147593	6.75	4.5
6.5	9.345321212762904	6.5	6.75
6.75	6.75	6.75	6.75
6.75	6.5	6.75	6.5
5.791125001317254	6.75	5.2	6.75
9.0	6.5573190906703696	9.0	5.2
9.0	9.0	9.0	9.0
9.0	6.7557301915391585	9.0	4.5
6.764069476309247	7.886626408579284	6.75	5.875
6.75	7.158535991247493	6.75	2.142857142857143
9.787566431048814	9.411698520599387	6.5	7.571428571428571
6.75	9.0	6.75	9.0
7.06977484744152	8.128636863594807	4.5	5.2
12.757662782073472	6.497877268346297	8.666666666666666	4.5
9.0	6.234467251348645	9.0	5.2
13.0	6.914835135929428	13.0	5.2
6.822700998556466	6.75	6.75	6.75
6.805427654042601	9.35278199219756	6.5	6.75
6.75	6.75	6.75	6.75
6.80176413585856	8.053511387976513	5.2	5.875
6.75	8.325214177743307	6.75	5.5
6.727549453328181	5.912825133265895	6.5	5.2
6.120940815721252	10.0900125072569	5.2	8.666666666666666
9.0	9.0	9.0	9.0
8.69455758873461	9.796061335144481	8.666666666666666	6.625
9.0	7.426013105606618	9.0	5.2
6.5	6.75	6.5	6.75
6.75	6.473748379525738	6.75	5.2
9.0	9.160942176698573	9.0	4.7
9.0	7.273790748661216	9.0	5.2
6.762170314442076	8.710296690317973	8.666666666666666	8.666666666666666
6.75	8.970410109650128	6.75	6.75
6.75	6.735538233450669	6.75	5.5
7.778433263500206	7.503357764374055	5.2	6.75
8.298783870583005	6.5	6.75	6.5
9.0	5.2	9.0	5.2
6.75	6.213555655151279	6.75	4.5
9.0	6.75	9.0	6.75
9.60498069647321	6.160712552518899	6.75	5.2
9.0	6.436642200702548	9.0	5.875
9.0	9.0	9.0	9.0
9.0	9.0	9.0	9.0
6.5	9.0	6.5	9.0
6.5	10.020011647450408	6.5	6.75
5.496913356949958	6.36499982737456	4.5	5.2
6.75	6.218631956013808	6.75	5.2
5.925320446317047	6.5	5.2	6.5
7.299988566482881	9.0	5.2	9.0
8.666666666666666	9.0	8.666666666666666	9.0
9.0	7.32333519818002	9.0	6.75
6.6861470690829545	6.847426947991209	4.5	5.2
9.542488733315956	6.138072413233617	6.75	5.2
6.75	9.0	6.75	9.0
6.740364542155607	6.721607234094603	6.5	5.875
6.758110530036083	8.569386355526811	6.75	6.75
6.5	6.5	6.5	6.5
7.179473782335534	8.47687619666719	6.75	7.571428571428571
7.508238078002688	8.003795809923306	6.5	6.75
9.0	7.779508020657023	9.0	5.2
8.417153942382553	6.5	5.2	6.5
6.955884366274196	6.5	5.2	6.5
8.402687685926098	6.5	5.2	6.5
9.0	6.75	9.0	6.75
6.75	7.25824515667987	6.75	6.75
6.75	7.2288667751557405	6.75	5.2
6.75	9.0	6.75	9.0
7.093034257602029	4.5	6.75	4.5
5.203205923425042	9.0	5.2	9.0
6.093435648645227	6.75	5.2	6.75
9.323891038322511	13.954618528744552	6.5	8.666666666666666
9.0	6.666227734156203	9.0	5.2
10.12890604517359	7.566021695589093	5.2	6.75
8.035723804250713	6.5	4.5	6.5
6.583150895826753	8.411057649407097	4.5	7.571428571428571
6.5	6.276259848403325	6.5	4.5
5.584664627320566	6.256093711389877	5.2	4.5
6.75	9.0	6.75	9.0
9.0	7.587881008936902	9.0	6.75
9.0	6.57771375171551	9.0	6.5
9.0	9.0	9.0	9.0
13.0	6.852435680095982	13.0	5.875
6.5	7.271719932977534	6.5	6.75
7.767525567986951	9.0	6.75	9.0
5.2	6.849195408037997	5.2	6.714285714285714
9.0	6.815033515632486	9.0	6.5
9.0	6.6	9.0	6.6
6.75	6.75	6.75	6.75
7.850501192183994	7.781820932559764	6.75	6.5
5.98447262802811	6.5	5.2	6.5
6.772052297388713	7.3564264265091515	4.5	5.2
5.2	9.0	5.2	9.0
6.75	7.974887516277881	6.75	6.75
9.519675840063032	7.656227311405688	9.0	5.5
6.75	7.601189452773247	6.75	6.75
6.5	9.0	6.5	9.0
6.75	8.275268026300004	6.75	5.875
9.0	9.0	9.0	9.0
6.139543607001374	8.058786336438652	5.2	6.5
4.5	9.0	4.5	9.0
8.922977140437112	6.5	8.666666666666666	6.5
13.958206318322912	8.913683392216937	8.666666666666666	5.2
9.0	11.223203216965244	9.0	8.666666666666666
6.75	9.0	6.75	9.0
6.375566748868601	7.310856649171583	5.2	5.5
9.231187275962832	7.651543940497142	6.75	5.2
6.5	8.284045833319796	6.5	5.875
9.0	6.5047710626173565	9.0	5.3
9.517868157646278	7.173204980296681	6.75	6.6
6.75	6.75	6.75	6.75
6.5	6.5	6.5	6.5
9.054264370984754	6.424018036133359	6.5	5.2
12.065972859066115	7.387906772078771	6.75	6.5
6.75	6.993416508020247	6.75	6.5
9.0	9.0	9.0	9.0
7.5657730617216	7.6409764398966455	6.75	6.5
9.0	6.883495519985441	9.0	6.75
7.326150686986658	7.231966994359342	6.5	5.3
9.0	6.349414428118779	9.0	5.3
6.500868217505591	5.2	5.2	5.2
4.5	9.0	4.5	9.0
9.0	7.120667485048784	9.0	6.75
6.75	9.0	6.75	9.0
9.0	8.696977502589283	9.0	7.833333333333333
8.086876360359673	6.037096554875085	6.75	5.3
6.826066912402247	7.643996087227466	6.5	6.75
6.5	8.410714120970786	6.5	6.5
8.810241782390927	9.0	6.75	9.0
9.0	7.9016225572687	9.0	6.6
9.0	6.5	9.0	6.5
8.029878575234148	7.707455804370447	6.75	6.5
8.5896734903514	6.959767400140875	6.5	6.75
8.062870443044282	9.0	6.5	9.0
6.75	8.666666666666666	6.75	8.666666666666666
6.569303121567874	7.375440852456802	6.5	6.75
6.75	6.75	6.75	6.75
9.0	7.780367507080873	9.0	6.75
8.339061166090934	9.0	6.5	9.0
7.578091748369103	7.745288807432453	6.75	5.2
6.904121509057534	6.75	6.75	6.75
6.8357713340933595	7.833333333333333	5.2	7.833333333333333
8.041199868302865	6.759350076292621	6.75	5.3
6.5	5.4011646110671965	6.5	4.5
5.2	9.0	5.2	9.0
6.75	8.968748907328964	6.75	8.833333333333334
5.2	8.706295537516002	5.2	8.666666666666666
7.53432614336962	8.385422821424156	6.75	7.833333333333333
6.75	11.675371725404332	6.75	6.6
8.032748681719763	7.088672239277943	6.5	6.5
9.0	6.742384814607243	9.0	5.2
6.75	7.276306757267017	6.75	5.3
6.75	8.108129458105786	6.75	7.571428571428571
9.0	8.044102006923827	9.0	5.2
9.0	7.637705989067621	9.0	6.75
6.75	8.189943872236505	6.75	5.875
13.5	5.888888888888889	13.5	5.888888888888889
6.421595712994136	7.145537169856342	5.2	5.3
6.75	8.78898492617896	6.75	5.2
7.485873446219804	7.843492171673297	6.75	3.6666666666666665
9.0	6.977773501060897	9.0	3.3
6.5	7.508962141542495	6.5	6.6
11.393602780621759	6.43378109957989	8.666666666666666	5.3
6.75	8.524406083701296	6.75	6.75
4.5	6.75	4.5	6.75
9.0	6.5	9.0	6.5
9.0	7.675652867749278	9.0	5.888888888888889
7.597114096518616	5.2	6.5	5.2
7.489824245855358	6.248319453644095	5.2	5.888888888888889
7.061212602003275	9.0	6.75	9.0
8.16282592519369	7.430983562395056	5.2	5.2
7.558212845541532	8.254614776187882	5.2	2.75
9.0	6.7907439947029085	9.0	4.076923076923077
6.5	8.11887291632637	6.5	6.5
7.448916034641543	8.616217760557754	5.2	3.3125
9.0	9.0	9.0	9.0
8.007717160326953	6.75	5.2	6.75
8.738669518707086	7.831478510692661	6.75	2.2
9.0	8.804263922378324	9.0	6.5
9.0	7.94208660506964	9.0	5.888888888888889
6.5	5.042401008812066	6.5	4.714285714285714
9.035737005885574	5.2	6.75	5.2
8.924209320580758	6.781384193978588	6.75	5.2
6.75	8.325246288433334	6.75	4.125
7.267878083408032	9.0	6.75	9.0
4.5	8.509531369708679	4.5	3.1176470588235294
9.0	7.148413909830747	9.0	6.5
8.666666666666666	6.5	8.666666666666666	6.5
9.0	6.905269045583807	9.0	4.714285714285714
9.0	5.2	9.0	5.2
6.75	7.219926960288259	6.75	6.625
6.75	5.911688369033829	6.75	5.2
8.228524629198382	12.316751953328582	6.75	6.5
7.7324147334435045	9.0	6.5	9.0
9.0	4.5	9.0	4.5
6.75	8.050160883269562	6.75	2.5384615384615383
6.75	6.75	6.75	6.75
7.134853401178731	7.132858335390058	6.75	5.2
9.0	7.879877824387395	9.0	6.75
7.46898563758331	4.768635176317431	6.75	4.5
6.298862717835059	8.142650573619205	5.2	2.0625
4.5	9.0	4.5	9.0
9.0	4.5	9.0	4.5
9.0	7.416133598639554	9.0	4.5
11.998602261183896	5.2143765877659245	8.666666666666666	4.714285714285714
6.75	7.138816616747707	6.75	5.2
6.75	7.166252446127502	6.75	3.0
9.0	6.75	9.0	6.75
7.612812711148023	8.568286895706795	5.2	6.5
9.0	6.75	9.0	6.75
7.86507321721094	6.179628789244671	6.5	5.875
7.012898135908123	5.426620661795469	6.75	4.5
9.0	9.0	9.0	9.0
8.666666666666666	9.0	8.666666666666666	9.0
6.75	7.841611723138548	6.75	5.2
9.0	6.557351442828492	9.0	3.3
8.032278126588004	6.203660299461284	6.75	5.875
7.24978516749267	6.75	6.75	6.75
7.868810303554133	6.901744380933813	6.5	4.416666666666667
7.553757434542559	6.57687682955232	6.5	5.875
9.0	8.689133477225326	9.0	4.5
6.75	6.268783025305215	6.75	5.888888888888889
8.728540215257803	7.386868774475315	6.75	5.2
6.810823236284476	6.5	6.75	6.5
9.0	5.1139072016718545	9.0	4.5
6.5	4.5	6.5	4.5
8.815187598390159	4.5	6.5	4.5
9.0	6.714285714285714	9.0	6.714285714285714
9.0	6.5	9.0	4.416666666666667
8.635873301616925	6.099600063262529	5.2	6.5
6.75	6.5	6.75	6.5
9.0	6.944637676408509	9.0	4.5
8.218933932423585	9.0	6.75	9.0
8.67631213909565	7.401715729577273	4.5	4.125
6.585694156636064	6.48446228009391	6.5	5.5
6.75	6.691102803030307	6.75	3.3
9.0	6.5110457356099705	9.0	5.2
9.016850337017901	5.285655147432522	6.5	5.2
9.0	5.2	9.0	5.2
8.620545975266792	7.055169554523621	6.75	4.714285714285714
6.261598690223004	6.75	5.2	6.75
4.5	9.781304343067745	4.5	6.75
9.0	6.3321034304799815	9.0	4.5
7.924221921709293	7.034081426086715	6.5	4.714285714285714
10.670362396878817	5.875	8.666666666666666	5.875
8.732802412871575	5.938069848442686	9.0	4.5
7.10030610405804	4.5	4.5	4.5
7.0723374360386	6.467080864862089	6.5	4.5
4.5	6.5	4.5	6.5
7.699065604150701	9.0	8.666666666666666	9.0
6.5621873470784315	6.75	6.75	6.75
6.318688408809839	6.75	4.5	6.75
9.0	6.954968721319339	9.0	6.75
9.0	9.41993704661745	9.0	6.75
7.183519462707331	9.0	5.2	9.0
7.4688927899007655	7.88387642514625	5.2	6.5
7.418962210553125	6.414882877867618	6.5	4.5
8.800022866775297	4.5	4.5	4.5
7.030078066698857	6.009108850838384	4.5	5.888888888888889
7.511752603162544	6.682718665632009	6.75	5.875
6.5	5.508747575082511	6.5	5.2
6.739337686716162	6.071261887009477	4.5	5.2
10.37040813935548	6.5	6.75	6.5
6.75	9.0	6.75	9.0
6.724554201228897	6.770123129954661	6.5	5.875
9.0	6.329399065662565	9.0	4.5
5.63309737137736	6.289587952705897	5.2	4.5
9.0	6.612169349251172	9.0	5.875
6.904841898584622	5.875786883384874	6.5	5.3
9.0	5.919027336732018	9.0	5.2
8.099346580836128	8.89286347552159	6.75	5.2
6.75	7.378283904361559	6.75	4.5
7.636980496031154	6.5	6.75	6.5
9.329551641854653	5.2	6.75	5.2
6.75	7.392123843486936	6.75	6.5
9.0	7.119116734496686	9.0	3.7857142857142856
8.399651242346375	4.84519982763735	6.75	4.5
5.2	4.6145064642266584	5.2	4.5
6.5	4.5	6.5	4.5
7.2131892201442644	7.636334120826442	5.2	6.5
6.5	8.201122177070577	6.5	6.6
6.9823564429213	7.381985622502103	6.5	6.5
5.074437399168257	6.2303662046413635	4.5	5.2
5.2	9.0	5.2	9.0
5.988790618867335	5.897874132983387	5.2	5.3
6.5	13.5	6.5	13.5
5.2	5.850601772260084	5.2	5.2
6.75	6.5	6.75	6.5
5.4389206080851356	5.2	4.5	5.2
5.452347950978578	6.046921229081806	5.2	5.3
9.0	8.361201797598197	9.0	4.5
8.472193822574903	6.90514747871249	6.5	4.5
7.4030820312627865	6.75	6.5	6.75
7.30589769481997	5.407420795286602	5.2	4.5
6.5	5.2	6.5	5.2
7.072275999444487	6.215501337682199	6.5	5.3
8.666666666666666	6.292874410988024	8.666666666666666	5.2
8.534235102582791	6.5	6.75	6.5
7.3019773491267115	8.400908311442631	4.5	6.5
6.768907798878826	7.930883393768912	5.2	4.5
8.698965935340825	7.201849345572665	6.5	5.222222222222222
5.2	6.75	5.2	6.75
9.124508488827543	8.913119645095852	6.75	6.6
4.5	9.0	4.5	9.0
5.640156089634386	6.665458748869506	5.2	5.222222222222222
7.367364412432294	6.75	6.75	6.75
8.35032303617242	5.2	6.75	5.2
7.30470339677034	9.552365496957194	5.2	6.6
5.2	6.231031810577808	5.2	4.5
5.2	9.71423269128763	5.2	8.25
5.2	5.966694846849819	5.2	5.2
6.145007490911812	4.5	5.2	4.5
8.67115899754296	6.625	6.75	6.625
9.0	6.75	9.0	6.75
4.5	6.799631116776194	4.5	6.75
4.5	9.0	4.5	9.0
5.703949196232138	11.50837117193542	4.5	6.75
7.5724353929181145	6.905651850985307	6.5	5.3
5.589521291324609	6.5	5.2	6.5
6.974008708373417	6.490398380183503	6.75	5.222222222222222
6.5	6.466285274142167	6.5	5.3
4.5	6.75	4.5	6.75
8.906165288106074	9.0	4.5	9.0
7.181741242444411	12.409351206549948	4.5	6.6
6.511784637479327	8.939708910648147	6.75	6.75
7.395279706927368	6.75	4.5	6.75
7.259014767169651	5.566565147553284	5.2	5.2
6.5	9.0	6.5	9.0
5.2	9.0	5.2	9.0
4.5	5.537888315761853	4.5	5.222222222222222
7.144691382642529	10.415119686042205	4.5	8.25
5.2	6.75	5.2	6.75
8.322745703157867	8.181676598422227	4.5	6.75
4.5	5.931534659012603	4.5	5.2
9.0	5.458913708730452	9.0	4.5
5.973579729369363	6.307033301939024	5.2	5.222222222222222
7.445143835050444	5.2	5.2	5.2
7.358096444692151	7.001890391664191	5.2	6.75
4.5	6.754444845592252	4.5	4.5
7.371359148844512	5.2	4.5	5.2
4.5	5.577183499863374	4.5	5.5
4.5	6.75	4.5	6.75
5.755377543223026	6.75	4.5	6.75
6.752992816279813	5.624607482554705	5.2	4.5
5.2	9.0	5.2	9.0
5.2	6.5	5.2	6.5
5.514153445549961	4.5	5.2	4.5
7.39201510579494	7.450185856105358	6.75	4.5
7.117268694634163	6.75	6.75	6.75
6.16119481322399	6.423241277927805	5.2	4.5
7.561704272803518	7.639030643041292	4.5	6.625
5.2	9.0	5.2	9.0
4.5	6.914279616370333	4.5	5.3
8.867534640274624	6.5	4.5	6.5
4.5	7.378127464711206	4.5	6.75
9.0	5.2	9.0	5.2
7.319725158237223	8.706845159602024	6.5	4.5
9.472324944454302	6.811828836920176	8.666666666666666	4.5
6.543326378475843	6.018746574912769	4.5	5.2
10.245042239153852	6.686747598105121	6.75	7.833333333333333
7.596473382463357	4.910418085996611	5.2	4.5
9.0	6.5	9.0	6.5
6.8690810554511	8.421378316249774	6.75	6.75
5.773731906946413	5.908819038474732	5.2	4.5
6.7334605410362665	7.631987562003923	5.2	5.5
6.75	9.0	6.75	9.0
4.5	6.931093113186849	4.5	5.3
6.5	9.0	6.5	9.0
6.5	5.553203777464243	6.5	5.2
4.5	7.045377901107215	4.5	6.75
6.5	5.879482080946978	6.5	5.2
4.773876728807509	9.0	4.5	9.0
6.537303130414787	9.0	6.5	9.0
6.75	6.494934250673221	6.75	4.5
6.75	6.75	6.75	6.75
5.832196557522353	7.391817386068184	5.2	6.75
9.0	6.604046806104865	9.0	4.5
4.876403571165338	6.955733492580363	4.5	4.5
7.994867881801794	8.294692262786228	6.5	6.625
6.5	7.272580316356307	6.5	4.5
9.0	8.296934991521962	9.0	6.5
9.0	7.555383892718656	9.0	4.714285714285714
5.2	5.412959537389312	5.2	4.714285714285714
6.5	6.75	6.5	6.75
5.2	5.2	5.2	5.2
7.418893988531729	4.5	6.75	4.5
9.0	9.0	9.0	9.0
6.5	6.256439576795714	6.5	5.2
6.75	6.244769392620289	6.75	4.714285714285714
6.5	9.0	6.5	9.0
7.829062843993349	7.664672804227565	6.75	5.2
9.0	5.101637078433106	9.0	4.5
5.506648497225208	8.806773519971701	5.2	6.75
5.2	13.5	5.2	13.5
8.02378484284945	5.810662235831167	6.75	4.5
7.268703071245253	9.0	4.5	9.0
5.2	6.5	5.2	6.5
10.887918696565523	7.020113973703103	6.75	6.75
5.200000000000001	5.0953757349597275	5.2	4.7
6.5	5.431620150187754	6.5	3.3125
6.5	4.5	6.5	4.5
9.0	5.435665513383691	9.0	4.5
6.75	6.75	6.75	6.75
6.143178338887491	6.75	4.5	6.75
7.784754298831173	5.009362045747213	6.75	4.7
9.0	6.5	9.0	6.5
4.5	5.472766405446532	4.5	4.333333333333333
7.2985632262305655	9.0	5.2	9.0
5.751727065979279	6.75	4.5	6.75
5.2	8.931607642490945	5.2	4.5
7.244119898397121	9.0	4.5	9.0
6.75	6.485061930651004	6.75	4.714285714285714
5.661733411730093	8.199097097514404	5.2	6.5
4.5	7.816554682496779	4.5	6.5
6.5	5.416633745639255	6.5	4.5
9.0	8.510646867788607	9.0	6.5
7.513792438371118	6.230986789442386	4.5	4.714285714285714
6.480745255069271	4.557936123631706	4.5	4.5
8.452531042269387	5.099946665500396	4.5	4.7
6.802963850117612	8.52754990664176	4.5	6.75
5.2	6.75	5.2	6.75
9.0	4.744784530152501	9.0	4.5
6.867299774765751	7.465458921064308	5.2	2.357142857142857
6.275258178466419	6.5	4.5	6.5
5.2	7.126079792856682	5.2	5.3
6.5	6.75	6.5	6.75
5.989359613194565	4.5	5.2	4.5
8.666666666666666	5.493658516067238	8.666666666666666	5.3
7.772104758649603	6.9880441259244	4.5	6.75
7.918905902664711	5.549376795293677	5.2	4.5
5.9382290081040034	5.214488836516709	4.5	4.7
4.5	5.581381144989705	4.5	4.5
8.664205005524893	7.781996715920243	4.5	6.75
6.081783665140239	4.95717218462254	4.5	4.333333333333333
6.629328312366455	5.474211688753093	5.2	5.2
9.0	9.0	9.0	9.0
6.75	9.0	6.75	9.0
5.200000000000001	4.5	5.2	4.5
8.261826426216825	7.4974212125166355	6.5	4.5
9.0	5.859712969094473	9.0	5.3
6.582258580194422	5.425904314639601	4.5	4.7
6.75	5.100349270462279	6.75	4.7
5.827895028224471	7.530616340616162	5.2	6.75
6.75	7.29965041345707	6.75	3.6666666666666665
5.238029097639099	6.75	5.2	6.75
5.160756631703711	5.2	4.5	5.2
7.067466543564013	5.406368975056472	6.75	4.7
5.2	7.1762022392956215	5.2	6.75
9.0	6.75	9.0	6.75
5.2	6.142462179758553	5.2	4.7
4.925615618520779	6.287741435707353	4.5	5.3
5.105327995686003	6.071584921540512	4.5	4.5
5.2	4.5	5.2	4.5
8.681479939967721	6.5	4.5	6.5
7.498799475349695	6.5	6.75	6.5
4.5	9.0	4.5	9.0
5.517871728772563	6.674389523546064	5.2	6.5
7.835939858838776	8.930260613826249	6.75	4.5
9.0	9.408980361550663	9.0	6.75
4.5	5.2	4.5	5.2
5.0080098893635245	5.896425077796623	4.5	5.2
5.2	6.851854714237424	5.2	6.75
9.0	6.391606134892726	9.0	4.5
8.420583078267569	8.485572473362462	6.5	6.75
5.777123768255263	5.770276428280231	4.5	4.7
6.5	6.837015869869697	6.5	5.2
5.2	6.752210523122072	5.2	4.5
6.75	6.142352148534794	6.75	5.2
4.5	6.75	4.5	6.75
6.041128493331522	9.0	5.2	9.0
5.385667855314267	6.5	4.5	6.5
9.0	6.315392267317933	9.0	4.7
6.452022103122837	5.2	4.5	5.2
6.768833453646703	5.743002860823165	5.2	4.5
4.5	9.0	4.5	9.0
9.0	5.879669776433318	9.0	4.5
4.761373687632831	6.4721471251388945	4.5	4.714285714285714
4.5	6.5	4.5	6.5
5.755345843384411	9.0	5.2	9.0
5.929031768640052	9.0	5.2	9.0
5.2	6.823547008328103	5.2	5.3
10.951876633845144	7.226432792092243	6.75	5.2
6.0107441731504165	6.615847798772466	5.2	5.2
6.321018995534877	9.653439592837815	5.2	5.2
6.75	9.0	6.75	9.0
5.151489787505884	6.841001760988191	4.5	6.6
6.130526990404401	6.655725904121771	5.2	5.2
6.204314066682693	6.437024055862455	5.2	4.5
4.5	8.359240442217596	4.5	7.833333333333333
8.054942829916936	13.5	6.75	13.5
6.5	9.0	6.5	9.0
6.905134283596528	6.5	4.5	6.5
5.2	7.505178181023551	5.2	6.6
6.75	7.4729494113265496	6.75	5.3
7.232263189826637	11.805135090638778	4.5	6.75
9.0	8.455554864829082	9.0	6.75
7.668875606618365	6.46555378962342	4.5	5.2
5.978956100258899	7.2384234086921015	4.5	4.5
5.2	5.487646111359418	5.2	4.5
5.4741784355136005	5.766866503932213	4.5	5.2
4.5	8.363261937937649	4.5	1.875
8.005121086194695	8.925786188948884	6.75	6.75
4.4596642954637495	10.217658033999536	4.333333333333333	8.666666666666666
4.5	7.729095531955748	4.5	6.75
9.0	6.947928048428359	9.0	3.142857142857143
4.5	5.374144139893904	4.5	5.2
4.5	6.920527643660423	4.5	3.0
4.5	6.5	4.5	6.5
4.5	8.926095058639694	4.5	2.5
9.0	11.612396005730716	9.0	8.666666666666666
4.5	7.668248162046734	4.5	6.5
9.0	6.6380838608165185	9.0	5.5
5.2	7.04292445399771	5.2	6.5
4.537245575446541	8.946234738704254	4.5	3.75
5.614977161827359	8.290762513914956	4.5	4.5
4.5	8.711591413436848	4.5	1.5
6.112284243760507	7.500844735763996	4.5	1.375
4.5	8.790439993182337	4.5	6.75
9.0	7.734660521312232	9.0	1.25
5.108175372764447	8.666666666666666	4.5	8.666666666666666
6.5	7.7702305321151846	6.5	8.666666666666666
8.713443739515979	5.770586426444489	5.2	4.5
5.654062610200165	6.851138129369612	4.5	3.6666666666666665
5.2	6.66993355822494	5.2	1.375
7.817075044686018	9.0	6.5	9.0
7.439054593036853	15.666666666666666	4.5	15.666666666666666
6.5	6.649874842962741	6.5	4.5
9.0	10.215254788814315	9.0	5.2
9.0	9.121576047229738	9.0	6.5
8.03009390063033	8.342613820736949	6.5	1.4666666666666666
5.918256854375412	12.167174913743535	4.5	6.75
7.11227940062558	7.826101700125094	4.5	6.75
5.131755076313666	6.9225483930136456	4.5	1.8333333333333333
5.184024434844174	8.74337214511857	4.5	6.5
5.35527078616887	5.918582701143761	4.5	1.3636363636363635
7.536762088241466	7.2052705407494795	6.75	4.5
4.5	6.658853847888738	4.5	5.2
7.219261931964307	6.75	6.75	6.75
9.0	11.029317977118767	9.0	6.75
4.5	5.090799211441739	4.5	5.2
9.0	6.75	9.0	1.6666666666666667
6.5	8.84396413710413	6.5	4.5
4.601951302965668	11.382639099726081	4.5	6.75
6.5	6.75	6.5	6.75
4.5	8.580075628474278	4.5	1.0
7.650099521742999	6.383561923811972	4.5	2.75
6.5	13.5	6.5	13.5
